name,description,location,tags,coordinates.latitude,coordinates.longitude,source_folder,source_file
Petula,No description available,Türkiye/İstanbul,[],41.0242702,28.9749657,nodes,shop.json
Vip Uydu & Cover Shop,No description available,Türkiye/İstanbul,[],41.0241176,28.9750072,nodes,shop.json
Galata Tober Spices & Gift Shop,No description available,Türkiye/İstanbul,[],41.0250501,28.9748347,nodes,shop.json
Yenivizyon Elektronik,No description available,Türkiye/İstanbul,[],41.0244812,28.9749114,nodes,shop.json
Galata Cover,No description available,Türkiye/İstanbul,[],41.0253293,28.9748638,nodes,shop.json
Mazicioglu Han,No description available,Türkiye/İstanbul,[],41.024236,28.9749888,nodes,shop.json
Anoan Hediyelik,No description available,Türkiye/İstanbul,[],41.0250254,28.9748531,nodes,shop.json
oxxo,No description available,Türkiye/İstanbul,[],41.0343357,28.9790936,nodes,shop.json
mirket,No description available,Türkiye/İstanbul,[],41.0340751,28.9785052,nodes,shop.json
LC Waikiki,No description available,Türkiye/İstanbul,[],41.034324,28.9790544,nodes,shop.json
Desa,No description available,Türkiye/İstanbul,[],41.0343887,28.9792459,nodes,shop.json
Daşcanlar Odun Ekmeği & Unlu Mamülleri,No description available,Türkiye/İstanbul,[],41.073193,28.9088679,nodes,shop.json
Gazi ekmek fırını,No description available,istanbul,[],41.0233987,29.0279806,nodes,shop.json
Çağrı Hipermarket,No description available,istanbul,[],41.0232056,29.0255059,nodes,shop.json
Şok,No description available,İstanbul,[],41.0233968,29.0277264,nodes,shop.json
ucz,No description available,istanbul,[],41.0234194,29.0290523,nodes,shop.json
BİM,No description available,istanbul,[],41.0234946,29.0287245,nodes,shop.json
A101,No description available,İstanbul,[],41.0238986,29.0312824,nodes,shop.json
çamlıca et ve tavuk,No description available,istanbul,[],41.0235751,29.0292619,nodes,shop.json
huzur et ve tavuk,No description available,İstanbul,[],41.0235913,29.0299525,nodes,shop.json
İstanbul Halk Ekmek,No description available,İstanbul,[],41.0236639,29.0336972,nodes,shop.json
Karaarslan Et ve Şarküteri,No description available,istanbul,[],41.0236153,29.0351424,nodes,shop.json
Boğaziçim Market,No description available,istanbul,[],41.0237469,29.0354118,nodes,shop.json
A101,No description available,Türkiye/İstanbul,[],41.0228017,28.6351551,nodes,shop.json
Migros,No description available,İstanbul,[],41.0257498,29.0166492,nodes,shop.json
Colin's,No description available,Türkiye/İstanbul,[],40.9778702,28.8737147,nodes,shop.json
Tshirtium,No description available,Türkiye/İstanbul,[],41.0349081,28.9809482,nodes,shop.json
Carrefour,No description available,Türkiye/İstanbul,[],41.0642941,28.9969451,nodes,shop.json
bakkal,No description available,Türkiye/İstanbul,[],40.9951942,28.7771869,nodes,shop.json
Kuruyemiş,No description available,Türkiye/İstanbul,[],40.9953845,28.777243,nodes,shop.json
Koton,No description available,Türkiye/İstanbul,[],40.9922738,28.8473665,nodes,shop.json
BESLEN FIRIN,No description available,Türkiye/İstanbul,[],41.0016401,28.8604567,nodes,shop.json
Migros,No description available,Türkiye/İstanbul,[],41.0567055,28.6723123,nodes,shop.json
BİM,No description available,Türkiye/İstanbul,[],41.0689821,29.0436596,nodes,shop.json
Şok,No description available,Türkiye/İstanbul,[],41.0676421,29.0429782,nodes,shop.json
Saral Market,No description available,Türkiye/İstanbul,[],41.0592703,29.0032504,nodes,shop.json
File Market,No description available,İstanbul,[],41.0716794,28.8082923,nodes,shop.json
A101,No description available,Türkiye/İstanbul,[],41.0285535,28.8538197,nodes,shop.json
Melekoğlu Grup Marketleri,No description available,Türkiye/İstanbul,[],41.0746311,28.9273195,nodes,shop.json
Pull & Bear,No description available,Türkiye/İstanbul,[],41.0628853,28.9927791,nodes,shop.json
Victoria's Secret,No description available,Türkiye/İstanbul,[],41.0624235,28.9933357,nodes,shop.json
Rammar,No description available,Türkiye/İstanbul,[],41.0874962,28.9251838,nodes,shop.json
Taşkıran Market,No description available,Türkiye/İstanbul,[],40.8704673,29.3089509,nodes,shop.json
Şok,No description available,Türkiye/İstanbul,[],40.8719071,29.3077185,nodes,shop.json
Hakmar,No description available,Türkiye/İstanbul,[],40.872563,29.3066894,nodes,shop.json
Gökçen Gıda Pazarı,No description available,Türkiye/İstanbul,[],40.8736098,29.3064464,nodes,shop.json
Macro Center,No description available,Türkiye/İstanbul,[],41.1081755,28.98625,nodes,shop.json
Onur Market,No description available,Türkiye/İstanbul,[],40.8960344,29.1858527,nodes,shop.json
Penti,No description available,Türkiye/İstanbul,[],40.9795931,28.8742047,nodes,shop.json
Koç Market,No description available,Türkiye/İstanbul,[],41.0196818,28.592107,nodes,shop.json
Şok,No description available,Türkiye/İstanbul,[],41.021113,28.5814546,nodes,shop.json
A101,No description available,Türkiye/İstanbul,[],40.9999106,28.7933354,nodes,shop.json
BİM,No description available,Türkiye/İstanbul,[],40.9980627,28.7919277,nodes,shop.json
BİM,No description available,Türkiye/İstanbul,[],41.0015264,28.7941453,nodes,shop.json
Yaylam Odun Ekmeği,No description available,Türkiye/İstanbul,[],41.0012808,28.7935586,nodes,shop.json
Serdar Giyim,No description available,Türkiye/İstanbul,[],40.960165,29.1024884,nodes,shop.json
Baki,No description available,Türkiye/İstanbul,[],41.0028167,28.7929768,nodes,shop.json
Yeditepe Kuruyemiş Market,No description available,Türkiye/İstanbul,[],40.9771802,29.1384062,nodes,shop.json
Berka,No description available,Türkiye/İstanbul,[],40.978351,29.1384371,nodes,shop.json
Şahin Market,No description available,Türkiye/İstanbul,[],40.9767602,29.1387756,nodes,shop.json
Besler,No description available,Türkiye/İstanbul,[],41.0022907,28.7930052,nodes,shop.json
Halk Et,No description available,Türkiye/İstanbul,[],41.0003057,28.7932221,nodes,shop.json
Şok,No description available,Türkiye/İstanbul,[],40.9976079,28.7921827,nodes,shop.json
Taş Kasap,No description available,Türkiye/İstanbul,[],41.0044789,28.7979488,nodes,shop.json
A101,No description available,Türkiye/İstanbul,[],40.9924556,29.031374,nodes,shop.json
Colin's,No description available,Türkiye/İstanbul,[],40.9916203,29.0288406,nodes,shop.json
Nihan,No description available,Türkiye/İstanbul,[],41.0047664,28.7975433,nodes,shop.json
Şok,No description available,Türkiye/İstanbul,[],41.0008428,28.7962321,nodes,shop.json
Altun Market,No description available,Türkiye/İstanbul,[],41.0009919,28.7964241,nodes,shop.json
Zevk Kuruyemiş,No description available,Türkiye/İstanbul,[],41.0037059,28.7980201,nodes,shop.json
Şok,No description available,Türkiye/İstanbul,[],41.0025252,28.7888495,nodes,shop.json
Burda,No description available,Türkiye/İstanbul,[],40.9864848,28.7964183,nodes,shop.json
BİM,No description available,Türkiye/İstanbul,[],40.9828899,28.7945255,nodes,shop.json
Emek Kuyımculuk,No description available,Türkiye/İstanbul,[],40.980714,28.7931197,nodes,shop.json
Şok,No description available,Türkiye/İstanbul,[],40.9826642,29.1188142,nodes,shop.json
Penti,No description available,Türkiye/İstanbul,[],40.991749,29.0286887,nodes,shop.json
Tugbe,No description available,Türkiye/İstanbul,[],41.0089644,28.9660123,nodes,shop.json
Şok,No description available,Türkiye/İstanbul,[],40.9945347,29.0388344,nodes,shop.json
Migros Jet,No description available,İstanbul,[],40.9942183,29.0368401,nodes,shop.json
Şok,No description available,İstanbul,[],40.9656478,29.0632401,nodes,shop.json
Sour & Sweet,No description available,İstanbul,[],40.9682364,29.0637749,nodes,shop.json
Birlik Kardeşler Kasabı,No description available,İstanbul,[],40.9672964,29.0632702,nodes,shop.json
Roberto,No description available,Türkiye/İstanbul,[],41.0520424,28.9919407,nodes,shop.json
Yeşil Alan Market,No description available,İstanbul,[],40.9672805,29.0570011,nodes,shop.json
Zeki Ata,No description available,İstanbul,[],40.9706567,29.0605768,nodes,shop.json
colsume,No description available,Türkiye/İstanbul,[],41.0166049,28.968516,nodes,shop.json
BİM,No description available,Türkiye/İstanbul,[],40.9186647,29.2967449,nodes,shop.json
Şok,No description available,Türkiye/İstanbul,[],40.9187208,29.2966741,nodes,shop.json
Nokta Market,No description available,Türkiye/İstanbul,[],40.9188592,29.2964856,nodes,shop.json
Mopaş,No description available,Türkiye/İstanbul,[],40.9207119,29.2931478,nodes,shop.json
Ekin Unlu Mamülleri,No description available,İstanbul,[],40.9072871,29.2214047,nodes,shop.json
A101,No description available,İstanbul,[],40.9068345,29.2260008,nodes,shop.json
A101,No description available,İstanbul,[],40.9077873,29.2217702,nodes,shop.json
Şok,No description available,Türkiye/İstanbul,[],40.9077168,29.225934,nodes,shop.json
Cebiroğlu Büfe,No description available,Türkiye/İstanbul,[],40.9855677,29.1176563,nodes,shop.json
Migros,No description available,Türkiye/İstanbul,[],40.9918412,28.8385636,nodes,shop.json
BİM,No description available,İstanbul,[],40.88648,29.2180167,nodes,shop.json
A101,No description available,İstanbul,[],40.8902433,29.2179032,nodes,shop.json
Şok,No description available,İstanbul,[],40.8899248,29.2188633,nodes,shop.json
BİM,No description available,İstanbul,[],40.8899775,29.219814,nodes,shop.json
BİM,No description available,İstanbul,[],40.8911911,29.2230156,nodes,shop.json
Özsa Pastanesi,No description available,Türkiye/İstanbul,[],40.9151509,29.2847115,nodes,shop.json
Mopaş,No description available,Türkiye/İstanbul,[],40.8879424,29.2297119,nodes,shop.json
A101,No description available,Türkiye/İstanbul,[],40.9236519,29.2838539,nodes,shop.json
Elif Et ve Tacuk Ürünleri,No description available,Türkiye/İstanbul,[],40.9076702,29.221053,nodes,shop.json
Şekerci Cafer Erol,No description available,Türkiye/İstanbul,[],40.9907961,29.0247609,nodes,shop.json
Koska,No description available,Türkiye/İstanbul,[],41.0082642,28.9743192,nodes,shop.json
A101,No description available,Türkiye/İstanbul,[],40.9099743,29.2344219,nodes,shop.json
Hakmar,No description available,Türkiye/İstanbul,[],40.9065108,29.2536828,nodes,shop.json
Özsafranbolu Ekmek Fırını,No description available,Türkiye/İstanbul,[],40.9137969,29.2535967,nodes,shop.json
Orkide Market,No description available,Türkiye/İstanbul,[],41.2372572,28.9844524,nodes,shop.json
Gümüşdere Market,No description available,Türkiye/İstanbul,[],41.2356979,28.9849915,nodes,shop.json
Ocak Gıda Tekel,No description available,Türkiye/İstanbul,[],41.2366262,28.9847408,nodes,shop.json
Algül Odun Ekmek Fırını,No description available,Türkiye/İstanbul,[],41.2359709,28.9850001,nodes,shop.json
Irmak Market,No description available,Türkiye/İstanbul,[],41.2359034,28.9850092,nodes,shop.json
Bizim Kasap,No description available,Türkiye/İstanbul,[],41.2364971,28.9846298,nodes,shop.json
Kasap Metin,No description available,Türkiye/İstanbul,[],41.2359346,28.9848237,nodes,shop.json
BİM,No description available,Türkiye/İstanbul,[],40.9138982,29.2538366,nodes,shop.json
Inci Pastanesi,No description available,Türkiye/İstanbul,[],41.0360983,28.9817401,nodes,shop.json
Şok,No description available,Türkiye/İstanbul,[],40.9108155,29.2224001,nodes,shop.json
A101,No description available,Türkiye/İstanbul,[],40.9179854,29.2924756,nodes,shop.json
Şok,No description available,Türkiye/İstanbul,[],40.9599241,28.8193804,nodes,shop.json
Ekomini,No description available,Türkiye/İstanbul,[],40.9077145,29.222367,nodes,shop.json
Ekomini,No description available,Türkiye/İstanbul,[],40.9185796,29.302644,nodes,shop.json
Antre Gourmet Shop,No description available,Türkiye/İstanbul,[],41.0309585,28.9830232,nodes,shop.json
Gözde Şarküteri,No description available,Türkiye/İstanbul,[],40.9902675,29.0250216,nodes,shop.json
Şok,No description available,Türkiye/İstanbul,[],41.003217,29.0747812,nodes,shop.json
Şimşekler,No description available,Türkiye/İstanbul,[],40.9954624,29.0830738,nodes,shop.json
A101,No description available,Türkiye/İstanbul,[],40.9978697,29.0894096,nodes,shop.json
Happy Center,No description available,Türkiye/İstanbul,[],40.9960133,29.0877433,nodes,shop.json
BİM,No description available,Türkiye/İstanbul,[],40.9979004,29.0910008,nodes,shop.json
Demar,No description available,Türkiye/İstanbul,[],40.9976631,29.0901674,nodes,shop.json
BİM,No description available,Türkiye/İstanbul,[],40.998073,29.0811867,nodes,shop.json
A101,No description available,Türkiye/İstanbul,[],40.9970729,29.0824456,nodes,shop.json
Kırıntı,No description available,Türkiye/İstanbul,[],40.9975861,29.0898501,nodes,shop.json
Ersin Tekel,No description available,Türkiye/İstanbul,[],40.9978366,29.0900087,nodes,shop.json
CarrefourSA Süper,No description available,Türkiye/İstanbul,[],40.9962686,29.0874836,nodes,shop.json
CarrefourSA Mini,No description available,Türkiye/İstanbul,[],40.9978388,29.0810123,nodes,shop.json
Hakmar,No description available,Türkiye/İstanbul,[],40.995575,29.08538,nodes,shop.json
Şok,No description available,Türkiye/İstanbul,[],40.9961026,29.0868553,nodes,shop.json
BİM,No description available,Türkiye/İstanbul,[],40.9135685,29.2933741,nodes,shop.json
Çağrı Süpermarket,No description available,İstanbul,[],41.0267592,29.0331925,nodes,shop.json
Yılman,No description available,Türkiye/İstanbul,[],41.0279232,29.0305997,nodes,shop.json
Şok,No description available,Türkiye/İstanbul,[],41.0279859,29.0305997,nodes,shop.json
A101,No description available,Türkiye/İstanbul,[],41.0283663,29.0305192,nodes,shop.json
A101,No description available,Türkiye/İstanbul,[],40.9598998,28.8196226,nodes,shop.json
Gönenli Peynircim,No description available,Türkiye/İstanbul,[],40.9844528,28.8685523,nodes,shop.json
Ha,No description available,Türkiye/İstanbul,[],41.0243874,29.0158384,nodes,shop.json
Hakkı Zade,No description available,Türkiye/İstanbul,[],41.0245148,29.0159118,nodes,shop.json
Meşhur Sarıyer Börekçisi,No description available,Türkiye/İstanbul,[],40.9921259,28.9036809,nodes,shop.json
BİM,No description available,Türkiye/İstanbul,[],41.0003027,28.9143181,nodes,shop.json
Özmar,No description available,Türkiye/İstanbul,[],41.086663,28.873056,nodes,shop.json
A101,No description available,Türkiye/İstanbul,[],41.0873075,28.8753467,nodes,shop.json
A101,No description available,Türkiye/İstanbul,[],41.0881803,28.8703288,nodes,shop.json
By Mercan Kuyumculuk,No description available,Türkiye/İstanbul,[],40.9787668,28.8746016,nodes,shop.json
Pudra,No description available,Türkiye/İstanbul,[],40.9795521,28.8739651,nodes,shop.json
333 Fashion,No description available,Türkiye/İstanbul,[],40.9787338,28.8742101,nodes,shop.json
Mi&So,No description available,Türkiye/İstanbul,[],40.9790015,28.8741695,nodes,shop.json
Aker,No description available,Türkiye/İstanbul,[],40.9796636,28.8739975,nodes,shop.json
Sa-do,No description available,Türkiye/İstanbul,[],40.9784124,28.8744815,nodes,shop.json
Mavi,No description available,Türkiye/İstanbul,[],40.9791016,28.8741482,nodes,shop.json
Yavuzlar,No description available,Türkiye/İstanbul,[],40.9788544,28.8742029,nodes,shop.json
Bakırköy Kuyumcusu,No description available,Türkiye/İstanbul,[],40.9790149,28.8743609,nodes,shop.json
Erzurum Güney Kuyumcusu,No description available,Türkiye/İstanbul,[],40.9787522,28.8745236,nodes,shop.json
Loya,No description available,Türkiye/İstanbul,[],40.9794157,28.8740451,nodes,shop.json
Coral,No description available,Türkiye/İstanbul,[],40.9794146,28.8742477,nodes,shop.json
Yıldız Kuruyemiş,No description available,Türkiye/İstanbul,[],40.9796481,28.8741939,nodes,shop.json
Hardy's Outlet,No description available,Türkiye/İstanbul,[],40.9790511,28.8744629,nodes,shop.json
